embedding,cell_type,factor,mean_z_usage,n_cells
atlas SP,Myeloid leukocyte,F15,-0.06521662324666977,122
atlas SP,Myeloid leukocyte,F16,-0.2829776108264923,122
atlas SP,Myeloid leukocyte,F17,-0.30327749252319336,122
atlas SP,Myeloid leukocyte,F18,0.24231885373592377,122
atlas SP,Myeloid leukocyte,F19,0.5653053522109985,122
atlas SP,Myeloid leukocyte,F20,-0.2400776594877243,122
atlas SP,Neuroepithelial cell,F1,0.15742799639701843,117
atlas SP,Neuroepithelial cell,F2,-0.5146771669387817,117
atlas SP,Neuroepithelial cell,F3,-0.3334049582481384,117
atlas SP,Neuroepithelial cell,F4,-0.46833717823028564,117
atlas SP,Neuroepithelial cell,F5,-0.2389254868030548,117
atlas SP,Neuroepithelial cell,F6,-0.15853866934776306,117
atlas SP,Neuroepithelial cell,F7,0.08128785341978073,117
atlas SP,Neuroepithelial cell,F8,0.6567880511283875,117
atlas SP,Neuroepithelial cell,F9,-0.05997882038354874,117
atlas SP,Neuroepithelial cell,F10,1.758467197418213,117
atlas SP,Neuroepithelial cell,F11,0.02852511778473854,117
atlas SP,Neuroepithelial cell,F12,0.24699734151363373,117
atlas SP,Neuroepithelial cell,F13,0.18411770462989807,117
atlas SP,Neuroepithelial cell,F14,0.4851173758506775,117
atlas SP,Neuroepithelial cell,F15,0.39329132437705994,117
atlas SP,Neuroepithelial cell,F16,-0.00032895428012125194,117
atlas SP,Neuroepithelial cell,F17,-0.19444866478443146,117
atlas SP,Neuroepithelial cell,F18,0.19800736010074615,117
atlas SP,Neuroepithelial cell,F19,-0.055803198367357254,117
atlas SP,Neuroepithelial cell,F20,0.29972386360168457,117
atlas SP,Thymic epithelial cell,F1,0.12693694233894348,116
atlas SP,Thymic epithelial cell,F2,-0.533098578453064,116
atlas SP,Thymic epithelial cell,F3,-0.3361838757991791,116
atlas SP,Thymic epithelial cell,F4,-0.5153135061264038,116
atlas SP,Thymic epithelial cell,F5,-0.243231862783432,116
atlas SP,Thymic epithelial cell,F6,-0.3264651894569397,116
atlas SP,Thymic epithelial cell,F7,0.14119254052639008,116
atlas SP,Thymic epithelial cell,F8,0.28203946352005005,116
atlas SP,Thymic epithelial cell,F9,-0.06974148005247116,116
atlas SP,Thymic epithelial cell,F10,1.460044026374817,116
atlas SP,Thymic epithelial cell,F11,0.00734862731769681,116
atlas SP,Thymic epithelial cell,F12,0.44893738627433777,116
atlas SP,Thymic epithelial cell,F13,1.247234582901001,116
atlas SP,Thymic epithelial cell,F14,0.47268930077552795,116
atlas SP,Thymic epithelial cell,F15,0.9233523011207581,116
atlas SP,Thymic epithelial cell,F16,-0.0633770152926445,116
atlas SP,Thymic epithelial cell,F17,-0.2138713002204895,116
atlas SP,Thymic epithelial cell,F18,1.7804821729660034,116
atlas SP,Thymic epithelial cell,F19,-0.058283913880586624,116
atlas SP,Thymic epithelial cell,F20,0.10043973475694656,116
atlas SP,Pax6+ inhibitory neuron,F1,-0.7423005700111389,113
atlas SP,Pax6+ inhibitory neuron,F2,-0.43934664130210876,113
atlas SP,Pax6+ inhibitory neuron,F3,-0.23026148974895477,113
atlas SP,Pax6+ inhibitory neuron,F4,2.1981096267700195,113
atlas SP,Pax6+ inhibitory neuron,F5,0.7118604779243469,113
atlas SP,Pax6+ inhibitory neuron,F6,-0.25318872928619385,113
atlas SP,Pax6+ inhibitory neuron,F7,-0.17297875881195068,113
atlas SP,Pax6+ inhibitory neuron,F8,-0.500367283821106,113
atlas SP,Pax6+ inhibitory neuron,F9,-0.23368138074874878,113
atlas SP,Pax6+ inhibitory neuron,F10,-0.11218825727701187,113
atlas SP,Pax6+ inhibitory neuron,F11,-0.25428512692451477,113
atlas SP,Pax6+ inhibitory neuron,F12,-0.7389278411865234,113
atlas SP,Pax6+ inhibitory neuron,F13,-0.32336172461509705,113
atlas SP,Pax6+ inhibitory neuron,F14,-0.2319064736366272,113
atlas SP,Pax6+ inhibitory neuron,F15,0.05039193481206894,113
atlas SP,Pax6+ inhibitory neuron,F16,-0.12927848100662231,113
atlas SP,Pax6+ inhibitory neuron,F17,4.910224437713623,113
atlas SP,Pax6+ inhibitory neuron,F18,-0.14923061430454254,113
atlas SP,Pax6+ inhibitory neuron,F19,-0.2804015874862671,113
atlas SP,Pax6+ inhibitory neuron,F20,0.16962678730487823,113
atlas SP,Ppp neuron,F1,-0.7430402636528015,113
atlas SP,Ppp neuron,F2,0.16767115890979767,113
atlas SP,Ppp neuron,F3,0.6019596457481384,113
atlas SP,Ppp neuron,F4,1.8870172500610352,113
atlas SP,Ppp neuron,F5,-0.02212364785373211,113
atlas SP,Ppp neuron,F6,-0.12598145008087158,113
atlas SP,Ppp neuron,F7,-0.15370965003967285,113
atlas SP,Ppp neuron,F8,-0.5153220891952515,113
atlas SP,Ppp neuron,F9,-0.21415230631828308,113
atlas SP,Ppp neuron,F10,-0.06652038544416428,113
atlas SP,Ppp neuron,F11,-0.22260044515132904,113
atlas SP,Ppp neuron,F12,-0.7352257966995239,113
atlas SP,Ppp neuron,F13,-0.26884934306144714,113
atlas SP,Ppp neuron,F14,-0.1044970229268074,113
atlas SP,Ppp neuron,F15,-0.00672129075974226,113
atlas SP,Ppp neuron,F16,1.6081708669662476,113
atlas SP,Ppp neuron,F17,-0.026044288650155067,113
atlas SP,Ppp neuron,F18,-0.12386931478977203,113
atlas SP,Ppp neuron,F19,-0.2546555995941162,113
atlas SP,Ppp neuron,F20,-0.05004508048295975,113
atlas SP,Enteroendocrine cell,F1,-0.2978929579257965,108
atlas SP,Enteroendocrine cell,F2,-0.5176987648010254,108
atlas SP,Enteroendocrine cell,F3,-0.27794861793518066,108
atlas SP,Enteroendocrine cell,F4,-0.4985302686691284,108
atlas SP,Enteroendocrine cell,F5,-0.2513236701488495,108
atlas SP,Enteroendocrine cell,F6,-0.2813746929168701,108
atlas SP,Enteroendocrine cell,F7,1.1288236379623413,108
atlas SP,Enteroendocrine cell,F8,0.06729248911142349,108
atlas SP,Enteroendocrine cell,F9,0.028541631996631622,108
atlas SP,Enteroendocrine cell,F10,0.15195588767528534,108
atlas SP,Enteroendocrine cell,F11,1.5273363590240479,108
atlas SP,Enteroendocrine cell,F12,0.9885790348052979,108
atlas SP,Enteroendocrine cell,F13,0.27235063910484314,108
atlas SP,Enteroendocrine cell,F14,0.407185435295105,108
atlas SP,Enteroendocrine cell,F15,0.5990570783615112,108
atlas SP,Enteroendocrine cell,F16,0.04747476801276207,108
atlas SP,Enteroendocrine cell,F17,-0.20643222332000732,108
atlas SP,Enteroendocrine cell,F18,0.40627822279930115,108
atlas SP,Enteroendocrine cell,F19,0.39617443084716797,108
atlas SP,Enteroendocrine cell,F20,0.7038617134094238,108
atlas SP,Pulmonary artery smooth muscle,F1,1.6532995700836182,106
atlas SP,Pulmonary artery smooth muscle,F2,-0.5739861726760864,106
atlas SP,Pulmonary artery smooth muscle,F3,-0.4320855736732483,106
atlas SP,Pulmonary artery smooth muscle,F4,-0.6141775846481323,106
atlas SP,Pulmonary artery smooth muscle,F5,-0.34395483136177063,106
atlas SP,Pulmonary artery smooth muscle,F6,-0.45186737179756165,106
atlas SP,Pulmonary artery smooth muscle,F7,-0.1592341512441635,106
atlas SP,Pulmonary artery smooth muscle,F8,0.4027446508407593,106
atlas SP,Pulmonary artery smooth muscle,F9,-0.17138609290122986,106
atlas SP,Pulmonary artery smooth muscle,F10,-0.08846982568502426,106
atlas SP,Pulmonary artery smooth muscle,F11,-0.07633093744516373,106
atlas SP,Pulmonary artery smooth muscle,F12,-0.6337730288505554,106
atlas SP,Pulmonary artery smooth muscle,F13,0.4390808641910553,106
atlas SP,Pulmonary artery smooth muscle,F14,-0.12327289581298828,106
atlas SP,Pulmonary artery smooth muscle,F15,-0.2678496539592743,106
atlas SP,Pulmonary artery smooth muscle,F16,-0.31327661871910095,106
atlas SP,Pulmonary artery smooth muscle,F17,-0.31617429852485657,106
atlas SP,Pulmonary artery smooth muscle,F18,-0.1090175062417984,106
atlas SP,Pulmonary artery smooth muscle,F19,-0.14076648652553558,106
atlas SP,Pulmonary artery smooth muscle,F20,-0.3187628984451294,106
atlas SP,Antigen presenting cell,F1,0.21489375829696655,96
atlas SP,Antigen presenting cell,F2,-0.5353350639343262,96
atlas SP,Antigen presenting cell,F3,-0.3180796504020691,96
atlas SP,Antigen presenting cell,F4,-0.5340415239334106,96
atlas SP,Antigen presenting cell,F5,-0.2594382166862488,96
atlas SP,Antigen presenting cell,F6,-0.2945001721382141,96
atlas SP,Antigen presenting cell,F7,0.021248547360301018,96
atlas SP,Antigen presenting cell,F8,-0.05268668010830879,96
atlas SP,Antigen presenting cell,F9,-0.015008635818958282,96
atlas SP,Antigen presenting cell,F10,0.2539515793323517,96
atlas SP,Antigen presenting cell,F11,0.1515534520149231,96
atlas SP,Antigen presenting cell,F12,0.5960865616798401,96
atlas SP,Antigen presenting cell,F13,0.605506420135498,96
atlas SP,Antigen presenting cell,F14,0.5399160981178284,96
atlas SP,Antigen presenting cell,F15,1.0010637044906616,96
atlas SP,Antigen presenting cell,F16,-0.08086230605840683,96
atlas SP,Antigen presenting cell,F17,-0.20727850496768951,96
atlas SP,Antigen presenting cell,F18,1.9492698907852173,96
atlas SP,Antigen presenting cell,F19,0.24385994672775269,96
atlas SP,Antigen presenting cell,F20,0.16317759454250336,96
atlas SP,Smooth muscle cell,F1,1.334726333618164,92
atlas SP,Smooth muscle cell,F2,-0.5704531669616699,92
atlas SP,Smooth muscle cell,F3,-0.41769611835479736,92
atlas SP,Smooth muscle cell,F4,-0.6118741035461426,92
atlas SP,Smooth muscle cell,F5,-0.3328356146812439,92
atlas SP,Smooth muscle cell,F6,-0.40119603276252747,92
atlas SP,Smooth muscle cell,F7,-0.15700601041316986,92
atlas SP,Smooth muscle cell,F8,0.8672690987586975,92
atlas SP,Smooth muscle cell,F9,-0.19578492641448975,92
atlas SP,Smooth muscle cell,F10,-0.08018620312213898,92
atlas SP,Smooth muscle cell,F11,-0.19413027167320251,92
atlas SP,Smooth muscle cell,F12,-0.6067412495613098,92
atlas SP,Smooth muscle cell,F13,0.7795950174331665,92
atlas SP,Smooth muscle cell,F14,-0.13488741219043732,92
atlas SP,Smooth muscle cell,F15,-0.07944445312023163,92
atlas SP,Smooth muscle cell,F16,-0.3021342158317566,92
atlas SP,Smooth muscle cell,F17,-0.31037959456443787,92
atlas SP,Smooth muscle cell,F18,-0.13790588080883026,92
atlas SP,Smooth muscle cell,F19,-0.21841207146644592,92
atlas SP,Smooth muscle cell,F20,-0.28845518827438354,92
atlas SP,Lymphatic endothelial cell,F1,1.4575809240341187,91
atlas SP,Lymphatic endothelial cell,F2,-0.5728338956832886,91
atlas SP,Lymphatic endothelial cell,F3,-0.41980069875717163,91
atlas SP,Lymphatic endothelial cell,F4,-0.6114463210105896,91
atlas SP,Lymphatic endothelial cell,F5,-0.34103891253471375,91
atlas SP,Lymphatic endothelial cell,F6,-0.4539019763469696,91
atlas SP,Lymphatic endothelial cell,F7,-0.11463476717472076,91
atlas SP,Lymphatic endothelial cell,F8,0.5801841616630554,91
atlas SP,Lymphatic endothelial cell,F9,-0.1866626888513565,91
atlas SP,Lymphatic endothelial cell,F10,-0.06949587166309357,91
atlas SP,Lymphatic endothelial cell,F11,-0.14485080540180206,91
atlas SP,Lymphatic endothelial cell,F12,-0.548685610294342,91
atlas SP,Lymphatic endothelial cell,F13,0.021246377378702164,91
atlas SP,Lymphatic endothelial cell,F14,-0.11735477298498154,91
atlas SP,Lymphatic endothelial cell,F15,-0.18121427297592163,91
atlas SP,Lymphatic endothelial cell,F16,-0.3079223036766052,91
atlas SP,Lymphatic endothelial cell,F17,-0.30575528740882874,91
atlas SP,Lymphatic endothelial cell,F18,-0.0868416279554367,91
atlas SP,Lymphatic endothelial cell,F19,-0.18134261667728424,91
atlas SP,Lymphatic endothelial cell,F20,-0.3348020315170288,91
atlas SP,Granulocyte progenitor,F1,-0.41651421785354614,88
atlas SP,Granulocyte progenitor,F2,-0.5704952478408813,88
atlas SP,Granulocyte progenitor,F3,-0.3795197606086731,88
atlas SP,Granulocyte progenitor,F4,-0.6112014055252075,88
atlas SP,Granulocyte progenitor,F5,-0.3426987826824188,88
atlas SP,Granulocyte progenitor,F6,-0.3998599052429199,88
atlas SP,Granulocyte progenitor,F7,-0.11881505697965622,88
atlas SP,Granulocyte progenitor,F8,-0.332165002822876,88
atlas SP,Granulocyte progenitor,F9,-0.10490734875202179,88
atlas SP,Granulocyte progenitor,F10,-0.06619593501091003,88
atlas SP,Granulocyte progenitor,F11,0.8715152740478516,88
atlas SP,Granulocyte progenitor,F12,1.482419490814209,88
atlas SP,Granulocyte progenitor,F13,-0.18123826384544373,88
atlas SP,Granulocyte progenitor,F14,0.1067955419421196,88
atlas SP,Granulocyte progenitor,F15,0.4865933358669281,88
atlas SP,Granulocyte progenitor,F16,-0.302346795797348,88
atlas SP,Granulocyte progenitor,F17,-0.3087941110134125,88
atlas SP,Granulocyte progenitor,F18,0.07527341693639755,88
atlas SP,Granulocyte progenitor,F19,7.2207255363464355,88
atlas SP,Granulocyte progenitor,F20,-0.099392369389534,88
atlas SP,Ventricular cardiomyocyte,F1,0.3753036558628082,80
atlas SP,Ventricular cardiomyocyte,F2,-0.5436311960220337,80
atlas SP,Ventricular cardiomyocyte,F3,-0.3776854872703552,80
atlas SP,Ventricular cardiomyocyte,F4,-0.5830289721488953,80
atlas SP,Ventricular cardiomyocyte,F5,-0.2832298278808594,80
atlas SP,Ventricular cardiomyocyte,F6,3.354382038116455,80
atlas SP,Ventricular cardiomyocyte,F7,-0.13190211355686188,80
atlas SP,Ventricular cardiomyocyte,F8,1.3350220918655396,80
atlas SP,Ventricular cardiomyocyte,F9,-0.1832350790500641,80
atlas SP,Ventricular cardiomyocyte,F10,-0.06657084822654724,80
atlas SP,Ventricular cardiomyocyte,F11,0.18687303364276886,80
atlas SP,Ventricular cardiomyocyte,F12,-0.7283262610435486,80
atlas SP,Ventricular cardiomyocyte,F13,-0.19681069254875183,80
atlas SP,Ventricular cardiomyocyte,F14,-0.08886928111314774,80
atlas SP,Ventricular cardiomyocyte,F15,0.22073321044445038,80
atlas SP,Ventricular cardiomyocyte,F16,-0.26971858739852905,80
atlas SP,Ventricular cardiomyocyte,F17,-0.2655518054962158,80
atlas SP,Ventricular cardiomyocyte,F18,-0.13287697732448578,80
atlas SP,Ventricular cardiomyocyte,F19,-0.16589869558811188,80
atlas SP,Ventricular cardiomyocyte,F20,4.815529823303223,80
atlas SP,Mesangial cell,F1,0.8437278866767883,77
atlas SP,Mesangial cell,F2,-0.5486552715301514,77
atlas SP,Mesangial cell,F3,-0.34361532330513,77
atlas SP,Mesangial cell,F4,-0.5719315409660339,77
atlas SP,Mesangial cell,F5,-0.2662501037120819,77
atlas SP,Mesangial cell,F6,-0.3463763892650604,77
atlas SP,Mesangial cell,F7,0.08146852999925613,77
atlas SP,Mesangial cell,F8,0.5971124172210693,77
atlas SP,Mesangial cell,F9,-0.026586556807160378,77
atlas SP,Mesangial cell,F10,0.1448853313922882,77
atlas SP,Mesangial cell,F11,0.1499856561422348,77
atlas SP,Mesangial cell,F12,-0.14988800883293152,77
atlas SP,Mesangial cell,F13,0.6545417308807373,77
atlas SP,Mesangial cell,F14,0.36252763867378235,77
atlas SP,Mesangial cell,F15,0.39463329315185547,77
atlas SP,Mesangial cell,F16,-0.19612203538417816,77
atlas SP,Mesangial cell,F17,-0.24447523057460785,77
atlas SP,Mesangial cell,F18,0.13237932324409485,77
atlas SP,Mesangial cell,F19,0.11489832401275635,77
atlas SP,Mesangial cell,F20,0.003954106941819191,77
atlas SP,Prosubicular neuron,F1,-0.743280291557312,76
atlas SP,Prosubicular neuron,F2,1.0197829008102417,76
atlas SP,Prosubicular neuron,F3,1.5359605550765991,76
atlas SP,Prosubicular neuron,F4,0.5708025693893433,76
atlas SP,Prosubicular neuron,F5,-0.1792934238910675,76
atlas SP,Prosubicular neuron,F6,2.473353624343872,76
atlas SP,Prosubicular neuron,F7,-0.16532118618488312,76
atlas SP,Prosubicular neuron,F8,-0.5172919034957886,76
atlas SP,Prosubicular neuron,F9,-0.21866971254348755,76
atlas SP,Prosubicular neuron,F10,-0.07841392606496811,76
atlas SP,Prosubicular neuron,F11,-0.22015902400016785,76
atlas SP,Prosubicular neuron,F12,-0.7391247749328613,76
atlas SP,Prosubicular neuron,F13,-0.25348877906799316,76
atlas SP,Prosubicular neuron,F14,-0.13341814279556274,76
atlas SP,Prosubicular neuron,F15,0.10117661207914352,76
atlas SP,Prosubicular neuron,F16,0.19217810034751892,76
atlas SP,Prosubicular neuron,F17,0.07550597935914993,76
atlas SP,Prosubicular neuron,F18,-0.1367824822664261,76
atlas SP,Prosubicular neuron,F19,-0.24450136721134186,76
atlas SP,Prosubicular neuron,F20,0.23078911006450653,76
atlas SP,Proerythroblast,F1,0.21890944242477417,76
atlas SP,Proerythroblast,F2,-0.5641974210739136,76
atlas SP,Proerythroblast,F3,-0.40465062856674194,76
atlas SP,Proerythroblast,F4,-0.5842510461807251,76
atlas SP,Proerythroblast,F5,-0.3317859172821045,76
atlas SP,Proerythroblast,F6,-0.37012532353401184,76
atlas SP,Proerythroblast,F7,-0.11900526285171509,76
atlas SP,Proerythroblast,F8,-0.39253780245780945,76
atlas SP,Proerythroblast,F9,-0.12079642713069916,76
atlas SP,Proerythroblast,F10,-0.030942464247345924,76
atlas SP,Proerythroblast,F11,0.04720195382833481,76
atlas SP,Proerythroblast,F12,1.0553261041641235,76
atlas SP,Proerythroblast,F13,0.025633040815591812,76
atlas SP,Proerythroblast,F14,0.35735073685646057,76
atlas SP,Proerythroblast,F15,-0.020322322845458984,76
atlas SP,Proerythroblast,F16,-0.25524500012397766,76
atlas SP,Proerythroblast,F17,-0.29847073554992676,76
atlas SP,Proerythroblast,F18,0.16307461261749268,76
atlas SP,Proerythroblast,F19,0.128958061337471,76
atlas SP,Proerythroblast,F20,-0.06451630592346191,76
atlas SP,Megakaryocyte-erythroid progenitor,F1,-0.0511745847761631,69
atlas SP,Megakaryocyte-erythroid progenitor,F2,-0.5632331967353821,69
atlas SP,Megakaryocyte-erythroid progenitor,F3,-0.3900112211704254,69
atlas SP,Megakaryocyte-erythroid progenitor,F4,-0.5950341820716858,69
atlas SP,Megakaryocyte-erythroid progenitor,F5,-0.3228459358215332,69
atlas SP,Megakaryocyte-erythroid progenitor,F6,-0.3918963670730591,69
atlas SP,Megakaryocyte-erythroid progenitor,F7,-0.07831448316574097,69
atlas SP,Megakaryocyte-erythroid progenitor,F8,-0.33893153071403503,69
atlas SP,Megakaryocyte-erythroid progenitor,F9,-0.04037921875715256,69
atlas SP,Megakaryocyte-erythroid progenitor,F10,-0.010711340233683586,69
atlas SP,Megakaryocyte-erythroid progenitor,F11,0.09501183032989502,69
atlas SP,Megakaryocyte-erythroid progenitor,F12,1.1792198419570923,69
atlas SP,Megakaryocyte-erythroid progenitor,F13,1.0111911296844482,69
atlas SP,Megakaryocyte-erythroid progenitor,F14,0.2891485095024109,69
atlas SP,Megakaryocyte-erythroid progenitor,F15,0.517967700958252,69
atlas SP,Megakaryocyte-erythroid progenitor,F16,-0.27195799350738525,69
atlas SP,Megakaryocyte-erythroid progenitor,F17,-0.2954939901828766,69
atlas SP,Megakaryocyte-erythroid progenitor,F18,0.8993663787841797,69
atlas SP,Megakaryocyte-erythroid progenitor,F19,1.6130234003067017,69
atlas SP,Megakaryocyte-erythroid progenitor,F20,-0.05418121814727783,69
atlas SP,Meis2+ inhibitory neuron,F1,-0.7218156456947327,68
atlas SP,Meis2+ inhibitory neuron,F2,-0.3602258861064911,68
atlas SP,Meis2+ inhibitory neuron,F3,-0.1401052325963974,68
atlas SP,Meis2+ inhibitory neuron,F4,2.117302656173706,68
atlas SP,Meis2+ inhibitory neuron,F5,1.0633245706558228,68
atlas SP,Meis2+ inhibitory neuron,F6,0.4649375081062317,68
atlas SP,Meis2+ inhibitory neuron,F7,-0.1628696173429489,68
atlas SP,Meis2+ inhibitory neuron,F8,-0.4690379500389099,68
atlas SP,Meis2+ inhibitory neuron,F9,-0.2207910269498825,68
atlas SP,Meis2+ inhibitory neuron,F10,-0.09529544413089752,68
atlas SP,Meis2+ inhibitory neuron,F11,-0.24169127643108368,68
atlas SP,Meis2+ inhibitory neuron,F12,-0.7261155247688293,68
atlas SP,Meis2+ inhibitory neuron,F13,-0.2767854630947113,68
atlas SP,Meis2+ inhibitory neuron,F14,-0.17993271350860596,68
atlas SP,Meis2+ inhibitory neuron,F15,0.4094657301902771,68
atlas SP,Meis2+ inhibitory neuron,F16,0.3926565945148468,68
atlas SP,Meis2+ inhibitory neuron,F17,1.1265594959259033,68
atlas SP,Meis2+ inhibitory neuron,F18,-0.13806651532649994,68
atlas SP,Meis2+ inhibitory neuron,F19,-0.2531591057777405,68
atlas SP,Meis2+ inhibitory neuron,F20,0.15324120223522186,68
atlas SP,Neuronal stem cell,F1,-0.4113836884498596,63
atlas SP,Neuronal stem cell,F2,-0.5623832941055298,63
atlas SP,Neuronal stem cell,F3,-0.3589545786380768,63
atlas SP,Neuronal stem cell,F4,-0.18474867939949036,63
atlas SP,Neuronal stem cell,F5,-0.32831233739852905,63
atlas SP,Neuronal stem cell,F6,0.0036947201006114483,63
atlas SP,Neuronal stem cell,F7,-0.17756469547748566,63
atlas SP,Neuronal stem cell,F8,2.821113348007202,63
atlas SP,Neuronal stem cell,F9,-0.1747143268585205,63
atlas SP,Neuronal stem cell,F10,-0.08458403497934341,63
atlas SP,Neuronal stem cell,F11,0.037264373153448105,63
atlas SP,Neuronal stem cell,F12,-0.47913438081741333,63
atlas SP,Neuronal stem cell,F13,-0.07608868181705475,63
atlas SP,Neuronal stem cell,F14,-0.1565479189157486,63
atlas SP,Neuronal stem cell,F15,-0.02063433825969696,63
atlas SP,Neuronal stem cell,F16,-0.2891730070114136,63
atlas SP,Neuronal stem cell,F17,-0.21752530336380005,63
atlas SP,Neuronal stem cell,F18,-0.1464894860982895,63
atlas SP,Neuronal stem cell,F19,0.17920391261577606,63
atlas SP,Neuronal stem cell,F20,0.2058713585138321,63
atlas SP,Pancreatic pp cell,F1,-0.5503047704696655,60
atlas SP,Pancreatic pp cell,F2,-0.5489005446434021,60
atlas SP,Pancreatic pp cell,F3,-0.2591222822666168,60
atlas SP,Pancreatic pp cell,F4,-0.49250566959381104,60
atlas SP,Pancreatic pp cell,F5,-0.28712207078933716,60
atlas SP,Pancreatic pp cell,F6,-0.21162088215351105,60
atlas SP,Pancreatic pp cell,F7,-0.14040812849998474,60
atlas SP,Pancreatic pp cell,F8,1.365335464477539,60
atlas SP,Pancreatic pp cell,F9,-0.2284306138753891,60
atlas SP,Pancreatic pp cell,F10,-0.10553187876939774,60
atlas SP,Pancreatic pp cell,F11,1.4971965551376343,60
atlas SP,Pancreatic pp cell,F12,0.6929910778999329,60
atlas SP,Pancreatic pp cell,F13,1.072360873222351,60
atlas SP,Pancreatic pp cell,F14,-0.23145726323127747,60
atlas SP,Pancreatic pp cell,F15,0.08652164041996002,60
atlas SP,Pancreatic pp cell,F16,-0.3145815134048462,60
atlas SP,Pancreatic pp cell,F17,-0.2521542012691498,60
atlas SP,Pancreatic pp cell,F18,-0.12864674627780914,60
atlas SP,Pancreatic pp cell,F19,-0.1983216255903244,60
atlas SP,Pancreatic pp cell,F20,-0.18218469619750977,60
atlas SP,Ciliated tracheobronchial cell,F1,-0.4562171995639801,56
atlas SP,Ciliated tracheobronchial cell,F2,-0.5632394552230835,56
atlas SP,Ciliated tracheobronchial cell,F3,-0.36336806416511536,56
atlas SP,Ciliated tracheobronchial cell,F4,-0.5961247086524963,56
atlas SP,Ciliated tracheobronchial cell,F5,-0.33126455545425415,56
atlas SP,Ciliated tracheobronchial cell,F6,-0.4038569927215576,56
atlas SP,Ciliated tracheobronchial cell,F7,-0.07029249519109726,56
atlas SP,Ciliated tracheobronchial cell,F8,0.3517738878726959,56
atlas SP,Ciliated tracheobronchial cell,F9,-0.08719674497842789,56
atlas SP,Ciliated tracheobronchial cell,F10,-0.026060890406370163,56
atlas SP,Ciliated tracheobronchial cell,F11,0.2853792607784271,56
atlas SP,Ciliated tracheobronchial cell,F12,1.3168901205062866,56
atlas SP,Ciliated tracheobronchial cell,F13,-0.20008055865764618,56
atlas SP,Ciliated tracheobronchial cell,F14,-0.10112927854061127,56
atlas SP,Ciliated tracheobronchial cell,F15,0.07351038604974747,56
atlas SP,Ciliated tracheobronchial cell,F16,-0.27360981702804565,56
atlas SP,Ciliated tracheobronchial cell,F17,-0.3057532012462616,56
atlas SP,Ciliated tracheobronchial cell,F18,-0.08565015345811844,56
atlas SP,Ciliated tracheobronchial cell,F19,-0.18864169716835022,56
atlas SP,Ciliated tracheobronchial cell,F20,0.28961893916130066,56
atlas SP,Dendritic cell,F1,0.23317591845989227,55
atlas SP,Dendritic cell,F2,-0.5692698955535889,55
atlas SP,Dendritic cell,F3,-0.41362905502319336,55
atlas SP,Dendritic cell,F4,-0.609133243560791,55
atlas SP,Dendritic cell,F5,-0.3387003242969513,55
atlas SP,Dendritic cell,F6,-0.36763232946395874,55
atlas SP,Dendritic cell,F7,-0.13089239597320557,55
atlas SP,Dendritic cell,F8,-0.3616861402988434,55
atlas SP,Dendritic cell,F9,-0.13617248833179474,55
atlas SP,Dendritic cell,F10,-0.0403142087161541,55
atlas SP,Dendritic cell,F11,0.12453249841928482,55
atlas SP,Dendritic cell,F12,1.0425362586975098,55
atlas SP,Dendritic cell,F13,-0.12772245705127716,55
atlas SP,Dendritic cell,F14,0.7147104144096375,55
atlas SP,Dendritic cell,F15,0.1706223040819168,55
atlas SP,Dendritic cell,F16,-0.2690097391605377,55
atlas SP,Dendritic cell,F17,-0.3061288297176361,55
atlas SP,Dendritic cell,F18,-0.02054079808294773,55
atlas SP,Dendritic cell,F19,0.7254347801208496,55
atlas SP,Dendritic cell,F20,0.05863698571920395,55
atlas SP,Early pro-B cell,F1,-0.10464800149202347,54
atlas SP,Early pro-B cell,F2,-0.5706773996353149,54
atlas SP,Early pro-B cell,F3,-0.41774430871009827,54
atlas SP,Early pro-B cell,F4,-0.6072543859481812,54
atlas SP,Early pro-B cell,F5,-0.34035778045654297,54
atlas SP,Early pro-B cell,F6,-0.4254884421825409,54
atlas SP,Early pro-B cell,F7,-0.1336720734834671,54
atlas SP,Early pro-B cell,F8,-0.44906941056251526,54
atlas SP,Early pro-B cell,F9,-0.20098863542079926,54
atlas SP,Early pro-B cell,F10,-0.07159063220024109,54
atlas SP,Early pro-B cell,F11,0.02230265364050865,54
atlas SP,Early pro-B cell,F12,1.3916237354278564,54
atlas SP,Early pro-B cell,F13,0.05849642679095268,54
atlas SP,Early pro-B cell,F14,0.5306540131568909,54
atlas SP,Early pro-B cell,F15,-0.08490921556949615,54
atlas SP,Early pro-B cell,F16,-0.2284521460533142,54
atlas SP,Early pro-B cell,F17,-0.31072017550468445,54
atlas SP,Early pro-B cell,F18,0.5096440315246582,54
atlas SP,Early pro-B cell,F19,0.7352340221405029,54
atlas SP,Early pro-B cell,F20,-0.28293901681900024,54
atlas SP,Tracheal smooth muscle,F1,0.2432323843240738,52
atlas SP,Tracheal smooth muscle,F2,-0.5608189105987549,52
atlas SP,Tracheal smooth muscle,F3,-0.37320053577423096,52
atlas SP,Tracheal smooth muscle,F4,-0.5860310196876526,52
atlas SP,Tracheal smooth muscle,F5,-0.3227805495262146,52
atlas SP,Tracheal smooth muscle,F6,-0.3619127571582794,52
atlas SP,Tracheal smooth muscle,F7,-0.10299010574817657,52
atlas SP,Tracheal smooth muscle,F8,1.6687837839126587,52
atlas SP,Tracheal smooth muscle,F9,-0.1102161779999733,52
